user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre
user_4413,27,Female,Lake Savannah,Hindi,Desktop,Credit Card,True,0,2024-01-08,2024-05-07,4,4260.72,0.89,Evening,3,Thriller
user_4414,40,Female,Natashatown,Hindi,Desktop,Net Banking,False,0,2024-04-28,2024-06-27,2,2130.36,0.88,Evening,1,Thriller
user_4415,30,Male,Christianfort,Bengali,Smart TV,Wallet,True,0,2024-01-07,2025-10-28,22,23433.96,0.81,Night,2,Romance
user_4416,58,Female,East Kaitlynland,Tamil,Mobile,Wallet,True,0,2023-07-09,2024-08-02,13,13847.34,0.92,Night,4,Horror
user_4417,33,Male,Marqueztown,Bengali,Smart TV,Net Banking,True,0,2023-12-09,2024-10-04,10,10651.8,0.92,Night,1,Comedy
user_4418,30,Female,Port Anthonyside,English,Desktop,Credit Card,True,1,2023-03-27,2024-09-17,18,17255.92,0.87,Evening,4,Documentary
user_4419,22,Female,South Tina,Spanish,Smart TV,Net Banking,False,0,2023-11-01,2025-04-24,18,19173.24,0.75,Evening,3,Horror
user_4420,32,Female,Williehaven,Tamil,Desktop,Debit Card,True,0,2022-09-13,2023-07-10,10,10651.8,0.42,Evening,3,Horror
user_4421,59,Male,Port Jeffrey,English,Tablet,Debit Card,True,0,2024-05-03,2024-09-30,5,5325.9,0.75,Evening,4,Comedy
user_4422,50,Other,North Andrea,Telugu,Desktop,Credit Card,False,0,2023-09-20,2025-10-09,25,26629.5,1.0,Evening,2,Romance
user_4423,50,Female,Lisaborough,Spanish,Smart TV,Debit Card,True,0,2023-08-13,2026-04-29,33,35150.94,0.48,Evening,4,Comedy
user_4424,59,Female,Bakerton,English,Desktop,Wallet,True,0,2023-10-29,2025-10-18,24,25564.32,0.52,Night,2,Action
user_4425,65,Male,Lake Edwardborough,Tamil,Laptop,Wallet,True,0,2024-01-21,2025-10-12,21,22368.78,0.74,Evening,4,Documentary
user_4426,28,Female,West Matthew,Marathi,Mobile,UPI,True,0,2023-11-22,2026-06-09,31,33020.58,0.78,Afternoon,2,Drama
user_4427,59,Male,New Jamiemouth,Tamil,Mobile,Net Banking,True,0,2023-06-05,2025-10-22,29,30890.22,0.46,Evening,4,Action
user_4428,58,Male,North Kevin,English,Laptop,UPI,True,0,2023-05-09,2023-10-06,5,5325.9,0.48,Afternoon,1,Romance
user_4429,36,Female,West Holly,Hindi,Desktop,UPI,True,0,2024-02-29,2026-03-20,25,26629.5,0.53,Evening,2,Drama
user_4430,52,Female,Robertland,Hindi,Tablet,Credit Card,True,2,2023-05-17,2023-08-15,3,2875.99,0.61,Evening,1,Drama
user_4431,61,Male,Port Rachaelville,Tamil,Tablet,Debit Card,True,1,2023-05-27,2025-01-16,20,19173.24,0.84,Afternoon,4,Drama
user_4432,28,Female,South Stephanie,Telugu,Laptop,Debit Card,True,0,2023-08-21,2024-08-15,12,12782.16,0.83,Morning,2,Documentary
user_4433,48,Female,New Brenda,English,Smart TV,Wallet,True,0,2024-01-03,2024-06-01,5,5325.9,0.66,Evening,2,Romance
user_4434,55,Male,Anthonyberg,Bengali,Laptop,Net Banking,True,0,2023-06-06,2026-02-20,33,35150.94,0.83,Evening,3,Action
user_4435,47,Male,Anthonyville,Spanish,Desktop,Debit Card,False,0,2024-05-08,2027-02-22,34,36216.12,0.99,Afternoon,2,Action
user_4436,56,Female,Michelleport,Bengali,Desktop,Credit Card,True,0,2022-10-21,2022-11-20,1,1065.18,0.93,Evening,2,Action
user_4437,67,Male,East Joybury,Marathi,Smart TV,UPI,True,0,2022-11-13,2023-01-12,2,2130.36,0.55,Night,2,Drama
user_4438,67,Female,Lewisbury,Bengali,Smart TV,Net Banking,True,0,2023-03-23,2024-02-16,11,11716.98,1.0,Evening,1,Horror
user_4439,51,Male,North Antonio,Hindi,Desktop,Debit Card,True,0,2022-05-23,2024-10-09,29,30890.22,0.99,Night,1,Action
user_4440,21,Male,Cruzstad,Hindi,Mobile,Debit Card,True,0,2022-12-19,2025-06-06,30,31955.4,0.59,Evening,4,Drama
user_4441,50,Male,Davidview,Bengali,Smart TV,UPI,True,0,2022-08-31,2023-04-28,8,8521.44,0.74,Evening,3,Thriller
user_4442,39,Male,New Anthony,English,Desktop,Net Banking,True,0,2023-06-11,2024-08-04,14,14912.52,0.7,Night,1,Drama
user_4443,53,Male,Lake Christine,English,Laptop,Credit Card,True,0,2023-01-20,2023-03-21,2,2130.36,0.56,Night,1,Thriller
user_4444,31,Male,South Mark,Bengali,Tablet,Credit Card,True,0,2022-06-01,2024-12-17,31,33020.58,0.86,Evening,4,Thriller
user_4445,24,Female,East Candaceshire,Tamil,Mobile,Net Banking,True,0,2023-03-01,2025-01-19,23,24499.14,0.7,Evening,2,Horror
user_4446,28,Other,Gutierrezstad,Telugu,Smart TV,Credit Card,True,0,2023-12-19,2024-03-18,3,3195.54,0.92,Afternoon,2,Thriller
user_4447,40,Other,Smithchester,Spanish,Desktop,Credit Card,True,0,2022-11-11,2025-04-29,30,31955.4,0.89,Evening,4,Action
user_4448,27,Female,North Robertview,English,Laptop,Net Banking,True,0,2022-07-19,2024-05-09,22,23433.96,0.92,Evening,4,Action
user_4449,54,Female,Julieburgh,Spanish,Smart TV,UPI,True,0,2022-07-09,2024-12-25,30,31955.4,0.94,Evening,4,Sci-Fi
user_4450,20,Female,Davidland,English,Smart TV,Debit Card,True,0,2022-11-04,2023-12-29,14,14912.52,0.44,Evening,2,Drama
user_4451,37,Male,Port Calvinhaven,Tamil,Laptop,Credit Card,True,0,2022-10-29,2025-05-16,31,33020.58,0.98,Night,4,Thriller
user_4452,25,Female,Loganville,Marathi,Tablet,Wallet,True,2,2023-09-22,2024-07-18,10,9586.62,0.99,Afternoon,4,Romance
user_4453,61,Female,Robertsonhaven,Telugu,Mobile,Wallet,True,0,2022-05-26,2025-02-09,33,35150.94,0.97,Night,4,Thriller
user_4454,65,Female,Elizabethbury,Telugu,Tablet,Credit Card,True,0,2023-03-30,2024-09-20,18,19173.24,0.76,Night,1,Action
user_4455,44,Female,Garciabury,Tamil,Desktop,Debit Card,False,0,2023-03-19,2024-10-09,19,20238.42,0.85,Evening,3,Action
user_4456,69,Female,Torresport,English,Desktop,Credit Card,True,0,2023-03-28,2024-08-19,17,18108.06,0.83,Night,2,Drama
user_4457,69,Female,Port Jenniferbury,English,Desktop,Debit Card,False,1,2022-07-03,2023-01-29,7,6710.63,0.44,Night,4,Horror
user_4458,69,Female,New Mary,Bengali,Laptop,Credit Card,True,0,2023-02-09,2025-10-26,33,35150.94,0.45,Evening,4,Action
user_4459,53,Female,Port Anna,Telugu,Smart TV,Wallet,True,0,2023-10-27,2025-11-15,25,26629.5,0.57,Night,2,Romance
user_4460,66,Male,North Virginiaborough,Telugu,Mobile,Credit Card,True,0,2023-04-23,2024-11-13,19,20238.42,0.75,Afternoon,1,Thriller
user_4461,31,Male,Stephaniemouth,Marathi,Mobile,Debit Card,True,1,2022-12-26,2025-06-13,30,28759.86,0.75,Afternoon,2,Sci-Fi
user_4462,50,Female,Port Carlos,Marathi,Laptop,Wallet,True,0,2024-04-21,2026-06-10,26,27694.68,0.61,Evening,3,Sci-Fi
user_4463,58,Male,Smithburgh,Hindi,Desktop,Debit Card,True,0,2023-03-29,2025-06-16,27,28759.86,0.5,Night,1,Thriller
user_4464,40,Male,Port Saraview,Hindi,Mobile,Credit Card,True,0,2023-04-26,2024-04-20,12,12782.16,0.76,Evening,2,Horror
user_4465,45,Male,West Patrickchester,Marathi,Mobile,UPI,True,0,2023-05-10,2023-06-09,1,1065.18,0.42,Afternoon,2,Thriller
user_4466,44,Female,Sanchezfurt,Tamil,Tablet,Credit Card,True,0,2023-07-21,2023-08-20,1,1065.18,0.84,Night,3,Thriller
user_4467,38,Male,Longtown,Spanish,Desktop,Debit Card,False,0,2024-04-20,2025-03-16,11,11716.98,0.7,Evening,2,Thriller
user_4468,61,Male,Kennedyfurt,Spanish,Desktop,Debit Card,True,0,2022-11-19,2025-01-07,26,27694.68,0.61,Morning,3,Action
user_4469,52,Female,New Brittanyberg,Hindi,Tablet,UPI,True,1,2022-11-21,2024-02-14,15,14379.93,0.44,Afternoon,2,Drama
user_4470,30,Female,Brownmouth,Spanish,Desktop,Wallet,True,0,2022-05-30,2024-04-19,23,24499.14,0.73,Morning,1,Comedy
user_4471,26,Male,Davidmouth,Tamil,Tablet,UPI,True,0,2024-01-26,2025-03-21,14,14912.52,0.76,Morning,2,Comedy
user_4472,26,Male,Jefferyton,Telugu,Laptop,Credit Card,True,0,2023-11-16,2026-09-01,34,36216.12,0.43,Evening,3,Drama
user_4473,66,Female,Port Jared,Bengali,Desktop,Net Banking,True,0,2022-12-14,2025-03-03,27,28759.86,0.9,Night,1,Drama
user_4474,34,Female,West Michelle,Spanish,Laptop,Credit Card,True,1,2023-07-03,2023-10-31,4,3834.65,0.97,Morning,1,Romance
user_4475,31,Female,Ericberg,Marathi,Mobile,Wallet,False,0,2023-09-07,2025-01-29,17,18108.06,0.8,Afternoon,2,Thriller
user_4476,36,Female,New Rogerburgh,Hindi,Smart TV,Net Banking,True,0,2023-05-07,2023-09-04,4,4260.72,0.97,Evening,4,Drama
user_4477,26,Male,West Colleen,Tamil,Laptop,Net Banking,True,0,2023-01-23,2025-10-09,33,35150.94,0.78,Night,3,Thriller
user_4478,54,Male,New Anthonystad,Bengali,Mobile,Debit Card,True,0,2022-07-18,2024-06-07,23,24499.14,0.52,Evening,1,Sci-Fi
user_4479,24,Male,West Paigetown,English,Mobile,Net Banking,True,0,2023-03-29,2025-12-13,33,35150.94,0.61,Evening,1,Horror
user_4480,68,Female,New Mary,Tamil,Smart TV,Debit Card,True,0,2023-01-07,2024-10-28,22,23433.96,0.89,Evening,3,Horror
user_4481,54,Female,Amyton,Hindi,Laptop,Net Banking,True,0,2022-09-01,2023-07-28,11,11716.98,0.56,Night,4,Thriller
user_4482,20,Male,Alisonport,Spanish,Laptop,Debit Card,True,1,2023-12-04,2025-09-24,22,21090.56,0.9,Afternoon,1,Horror
user_4483,19,Male,West Jessemouth,Telugu,Laptop,UPI,True,0,2023-11-02,2025-06-24,20,21303.6,0.84,Evening,1,Thriller
user_4484,24,Female,Port Danny,English,Laptop,Debit Card,True,0,2023-09-01,2023-10-31,2,2130.36,0.81,Evening,1,Action
user_4485,48,Male,East Jonathan,Tamil,Smart TV,Credit Card,True,0,2024-01-28,2025-03-23,14,14912.52,0.46,Evening,1,Horror
user_4486,65,Female,Heatherville,Spanish,Desktop,Net Banking,True,1,2024-03-30,2026-07-18,28,26842.54,0.68,Evening,4,Action
user_4487,57,Female,Andradeborough,Hindi,Desktop,Debit Card,True,1,2023-07-01,2024-10-23,16,15338.59,0.84,Evening,3,Romance
user_4488,37,Female,New Ashley,Spanish,Mobile,Credit Card,True,0,2023-06-13,2025-04-03,22,23433.96,0.41,Afternoon,1,Drama
user_4489,19,Male,Wayneberg,Spanish,Laptop,Net Banking,True,0,2022-11-24,2024-04-17,17,18108.06,0.57,Night,4,Drama
user_4490,36,Male,South Jennifer,Hindi,Desktop,UPI,True,0,2024-04-30,2024-09-27,5,5325.9,0.73,Night,4,Drama
user_4491,24,Male,Wrightfort,Tamil,Desktop,Wallet,True,0,2022-07-06,2023-07-01,12,12782.16,0.68,Evening,2,Drama
user_4492,57,Female,North Timothy,Telugu,Tablet,Net Banking,True,1,2023-10-14,2024-09-08,11,10545.28,0.6,Evening,4,Romance
user_4493,25,Male,Christinahaven,Spanish,Mobile,UPI,True,2,2023-07-27,2024-01-23,6,5751.97,0.79,Night,2,Comedy
user_4494,66,Male,Mathismouth,English,Laptop,Wallet,True,0,2023-06-01,2024-11-22,18,19173.24,0.48,Morning,4,Drama
user_4495,31,Male,Diazborough,English,Smart TV,Credit Card,True,0,2022-09-16,2024-02-08,17,18108.06,0.6,Night,2,Romance
user_4496,35,Male,Angelaport,Tamil,Desktop,UPI,True,1,2023-07-31,2024-11-22,16,15338.59,0.91,Evening,1,Romance
user_4497,24,Male,West Heather,Telugu,Mobile,Credit Card,True,1,2023-12-16,2024-06-13,6,5751.97,0.49,Evening,3,Romance
user_4498,23,Male,Kristenberg,Marathi,Tablet,Wallet,True,0,2024-02-19,2024-11-15,9,9586.62,0.44,Night,1,Comedy
user_4499,38,Male,Caitlinfort,Tamil,Tablet,Debit Card,True,0,2023-10-17,2024-02-14,4,4260.72,0.62,Evening,1,Documentary
user_4500,25,Male,Williamshire,Spanish,Mobile,Debit Card,True,0,2024-04-26,2025-12-17,20,21303.6,0.84,Evening,4,Thriller
user_4501,33,Male,Waremouth,Hindi,Mobile,UPI,True,0,2023-08-29,2023-09-28,1,1065.18,0.73,Evening,2,Romance
user_4502,24,Male,Lake Patricia,Bengali,Laptop,Credit Card,True,0,2023-12-04,2025-02-26,15,15977.7,0.84,Evening,4,Drama
user_4503,51,Other,Lake Marissa,Bengali,Smart TV,Credit Card,True,0,2022-10-10,2024-12-28,27,28759.86,0.83,Evening,1,Horror
user_4504,44,Female,East Larry,Telugu,Desktop,Credit Card,False,0,2023-08-02,2024-03-29,8,8521.44,0.92,Night,2,Horror
user_4505,22,Other,South Katherineport,Marathi,Tablet,Debit Card,True,0,2023-08-15,2026-05-01,33,35150.94,0.68,Evening,3,Comedy
user_4506,48,Female,Pamelastad,Hindi,Tablet,Wallet,True,1,2022-08-29,2023-08-24,12,11503.94,0.65,Evening,2,Action
user_4507,53,Female,South Brian,Telugu,Smart TV,Credit Card,True,0,2022-11-02,2023-06-30,8,8521.44,0.98,Afternoon,4,Horror
user_4508,50,Female,Davidland,Bengali,Smart TV,Net Banking,True,0,2022-07-04,2022-11-01,4,4260.72,0.71,Night,4,Drama
user_4509,40,Male,North Nicole,Telugu,Laptop,Net Banking,True,1,2022-10-14,2022-12-13,2,1917.32,0.76,Morning,3,Action
user_4510,45,Male,Millershire,Bengali,Desktop,Wallet,True,0,2023-02-06,2023-04-07,2,2130.36,0.54,Evening,4,Thriller
user_4511,20,Female,Danielshaven,Bengali,Laptop,Net Banking,True,0,2023-01-01,2023-12-27,12,12782.16,0.79,Evening,3,Drama
user_4512,37,Male,Richardfort,Spanish,Smart TV,Credit Card,True,0,2023-12-08,2025-11-27,24,25564.32,0.85,Evening,4,Romance
user_4513,60,Female,North Sally,English,Tablet,Wallet,True,0,2024-01-19,2024-11-14,10,10651.8,0.76,Afternoon,2,Comedy
user_4514,50,Male,New Stephenburgh,Spanish,Mobile,Debit Card,True,0,2023-03-18,2024-10-08,19,20238.42,0.72,Night,3,Action
user_4515,68,Male,Dickersonstad,Hindi,Mobile,Debit Card,True,1,2024-04-21,2025-07-15,15,14379.93,0.48,Night,4,Action
user_4516,40,Male,East Teresa,Spanish,Mobile,Wallet,True,1,2022-12-06,2025-09-21,34,32594.51,0.48,Evening,3,Action
user_4517,65,Male,Rodriguezborough,Tamil,Smart TV,Wallet,True,0,2024-03-26,2025-01-20,10,10651.8,0.71,Evening,2,Drama
user_4518,66,Male,Jamesshire,Tamil,Desktop,Credit Card,True,0,2023-09-27,2024-02-24,5,5325.9,0.85,Afternoon,4,Horror
user_4519,47,Female,Leonardbury,Hindi,Desktop,Credit Card,True,0,2022-09-22,2023-03-21,6,6391.08,0.5,Afternoon,1,Romance
user_4520,66,Male,Perryport,Tamil,Laptop,Credit Card,True,0,2024-02-07,2025-07-01,17,18108.06,0.9,Night,1,Thriller
user_4521,48,Female,Erinton,Telugu,Laptop,UPI,True,0,2024-03-02,2026-01-21,23,24499.14,0.41,Evening,2,Action
user_4522,35,Male,North Cody,English,Laptop,UPI,True,0,2023-06-02,2024-02-27,9,9586.62,0.52,Evening,4,Romance
user_4523,19,Male,West Sandrahaven,Bengali,Mobile,Debit Card,True,0,2023-05-07,2025-08-24,28,29825.04,0.84,Afternoon,1,Documentary
user_4524,42,Female,Lake Kristin,Bengali,Laptop,Credit Card,True,0,2023-01-30,2023-06-29,5,5325.9,0.41,Evening,4,Sci-Fi
user_4525,38,Male,Carrport,Spanish,Mobile,Net Banking,True,0,2022-07-22,2022-09-20,2,2130.36,0.84,Evening,2,Comedy
user_4526,67,Female,South Edgar,Hindi,Smart TV,UPI,True,0,2023-05-31,2023-10-28,5,5325.9,0.53,Evening,4,Comedy
user_4527,26,Male,North Leslieview,Hindi,Tablet,Credit Card,True,0,2023-05-24,2026-01-08,32,34085.76,0.75,Night,3,Action
user_4528,25,Female,Davisburgh,Marathi,Laptop,Wallet,True,0,2023-11-29,2024-07-26,8,8521.44,0.95,Evening,3,Action
user_4529,50,Female,Klinefort,Hindi,Mobile,UPI,False,0,2022-05-20,2025-01-04,32,34085.76,0.84,Evening,4,Comedy
user_4530,68,Male,Millermouth,Marathi,Mobile,Credit Card,True,0,2023-04-16,2025-04-05,24,25564.32,0.71,Night,4,Comedy
user_4531,39,Female,Brendaville,Telugu,Laptop,Wallet,True,2,2023-03-29,2026-02-11,35,33553.17,0.44,Evening,4,Romance
user_4532,38,Female,Anthonyfurt,Tamil,Mobile,Wallet,True,1,2022-11-29,2023-08-26,9,8627.96,0.46,Evening,2,Thriller
user_4533,19,Female,Lake Michelleville,Marathi,Laptop,Net Banking,True,0,2023-09-10,2025-07-31,23,24499.14,0.9,Evening,2,Horror
user_4534,41,Female,Morganport,Marathi,Tablet,UPI,True,1,2022-11-10,2025-03-29,29,27801.2,0.85,Evening,1,Thriller
user_4535,18,Female,East Brittanytown,Telugu,Laptop,Net Banking,True,0,2023-03-11,2025-02-28,24,25564.32,0.58,Evening,3,Action
user_4536,69,Male,Aprilton,Tamil,Desktop,Debit Card,False,0,2022-11-07,2023-11-02,12,12782.16,0.45,Evening,4,Thriller
user_4537,48,Female,Davisfurt,Tamil,Smart TV,UPI,True,0,2023-03-31,2025-08-17,29,30890.22,0.49,Evening,3,Horror
user_4538,52,Other,South Timothy,Marathi,Desktop,Debit Card,True,1,2024-03-25,2026-08-12,29,27801.2,0.98,Night,3,Action
user_4539,46,Female,Fosterchester,English,Smart TV,Debit Card,True,0,2024-02-27,2027-01-12,35,37281.3,0.49,Afternoon,1,Romance
user_4540,19,Female,East Katie,Tamil,Mobile,Wallet,False,0,2023-09-14,2025-08-04,23,24499.14,0.92,Night,4,Action
user_4541,67,Female,Lake Charlesland,Tamil,Mobile,UPI,True,0,2023-10-30,2024-05-27,7,7456.26,0.49,Evening,1,Action
user_4542,40,Female,Port Davidchester,Marathi,Smart TV,UPI,True,0,2024-04-08,2027-02-22,35,37281.3,0.56,Evening,1,Action
user_4543,48,Male,South Meagan,Spanish,Desktop,Credit Card,True,0,2023-02-23,2024-05-18,15,15977.7,0.95,Morning,4,Romance
user_4544,28,Other,North Wendy,Hindi,Mobile,Net Banking,True,0,2023-10-10,2024-11-03,13,13847.34,0.56,Night,4,Drama
user_4545,36,Male,Lisachester,Spanish,Tablet,Credit Card,False,1,2024-03-24,2025-06-17,15,14379.93,0.76,Night,4,Romance
user_4546,34,Male,East Michaeltown,Marathi,Desktop,Wallet,True,0,2023-04-02,2025-09-18,30,31955.4,0.83,Night,3,Action
user_4547,33,Female,North Nicolas,Tamil,Tablet,UPI,True,1,2022-07-08,2023-06-03,11,10545.28,0.72,Evening,3,Action
user_4548,31,Male,Loweryshire,Hindi,Desktop,Debit Card,True,0,2022-07-23,2022-08-22,1,1065.18,0.69,Evening,4,Horror
user_4549,57,Female,North Sarah,Spanish,Desktop,Credit Card,False,1,2023-01-03,2024-08-25,20,19173.24,0.97,Evening,2,Drama
user_4550,61,Female,South Derrick,Tamil,Laptop,Wallet,True,0,2023-04-08,2024-02-02,10,10651.8,0.77,Afternoon,1,Horror
user_4551,41,Male,South Benjamin,Tamil,Laptop,UPI,True,0,2023-03-31,2024-07-23,16,17042.88,0.72,Evening,3,Documentary
user_4552,54,Male,South Sherryfurt,English,Mobile,UPI,True,0,2023-06-19,2024-06-13,12,12782.16,0.66,Night,3,Horror
user_4553,62,Female,East Douglas,Hindi,Mobile,Net Banking,True,1,2024-01-01,2025-10-22,22,21090.56,0.75,Morning,2,Drama
user_4554,29,Male,South Robertland,English,Desktop,Debit Card,True,0,2023-09-10,2024-02-07,5,5325.9,0.71,Evening,2,Romance
user_4555,37,Female,Maryview,Tamil,Laptop,Debit Card,True,0,2022-08-09,2025-01-25,30,31955.4,0.6,Evening,4,Action
user_4556,62,Female,Port Ericstad,Bengali,Smart TV,Debit Card,True,0,2024-02-13,2024-12-09,10,10651.8,0.49,Evening,3,Drama
user_4557,48,Male,West Stephanieton,Telugu,Smart TV,Wallet,True,0,2022-12-18,2024-10-08,22,23433.96,0.71,Afternoon,1,Thriller
user_4558,21,Male,Christopherbury,Marathi,Laptop,Net Banking,True,0,2024-04-17,2026-11-03,31,33020.58,0.49,Evening,1,Thriller
user_4559,29,Male,North Jill,Bengali,Desktop,Debit Card,True,0,2023-09-29,2026-06-15,33,35150.94,0.41,Afternoon,3,Horror
user_4560,39,Female,South Matthewtown,Spanish,Tablet,Credit Card,True,0,2023-04-20,2023-06-19,2,2130.36,0.61,Night,3,Comedy
user_4561,32,Female,Lauraberg,Marathi,Smart TV,Net Banking,True,2,2023-04-10,2024-05-04,13,12462.61,0.88,Night,3,Action
user_4562,34,Male,West Kennethfort,Hindi,Smart TV,Debit Card,True,0,2022-07-30,2025-01-15,30,31955.4,0.64,Night,3,Thriller
user_4563,20,Male,North Michaelport,Spanish,Tablet,Net Banking,True,0,2024-04-12,2024-07-11,3,3195.54,1.0,Evening,2,Comedy
user_4564,66,Male,Williamview,Spanish,Desktop,Credit Card,True,0,2023-04-18,2024-10-09,18,19173.24,0.78,Night,2,Thriller
user_4565,60,Female,Dyershire,Telugu,Mobile,Wallet,True,1,2024-01-16,2026-09-02,32,30677.18,0.86,Afternoon,4,Drama
user_4566,35,Male,Port Robertfurt,Hindi,Mobile,Debit Card,False,0,2024-01-14,2026-11-29,35,37281.3,0.76,Evening,1,Romance
user_4567,29,Other,West Adamchester,Spanish,Smart TV,Credit Card,True,0,2022-12-26,2025-03-15,27,28759.86,0.7,Night,3,Documentary
user_4568,69,Male,Lewisview,English,Smart TV,Net Banking,True,0,2023-02-18,2024-02-13,12,12782.16,0.63,Evening,3,Horror
user_4569,62,Female,West Erictown,Spanish,Tablet,Debit Card,False,0,2024-01-11,2024-03-11,2,2130.36,0.76,Evening,3,Romance
user_4570,64,Male,North Austin,Marathi,Laptop,Wallet,True,0,2023-12-18,2026-06-05,30,31955.4,0.8,Night,1,Drama
user_4571,19,Male,Jesseton,Telugu,Tablet,Wallet,True,0,2022-11-22,2024-11-11,24,25564.32,0.44,Evening,2,Drama
user_4572,35,Female,Jeffreyburgh,English,Mobile,Wallet,True,0,2024-01-14,2024-08-11,7,7456.26,0.76,Evening,1,Drama
user_4573,39,Male,Walterberg,Telugu,Tablet,UPI,False,0,2022-12-01,2025-09-16,34,36216.12,0.46,Evening,4,Sci-Fi
user_4574,51,Female,West Kaitlin,English,Desktop,Credit Card,True,0,2022-07-29,2023-07-24,12,12782.16,0.65,Afternoon,4,Thriller
user_4575,58,Male,Ashleychester,Bengali,Desktop,UPI,True,0,2022-08-24,2024-12-11,28,29825.04,0.44,Evening,4,Comedy
user_4576,19,Female,West Jessica,Telugu,Tablet,UPI,True,1,2022-06-16,2024-05-06,23,22049.23,0.83,Evening,3,Romance
user_4577,33,Male,Seanland,English,Desktop,UPI,False,1,2022-11-09,2025-07-26,33,31635.85,0.67,Evening,1,Comedy
user_4578,24,Male,South Barryland,Marathi,Mobile,Credit Card,True,0,2024-03-23,2025-08-15,17,18108.06,0.9,Afternoon,1,Thriller
user_4579,44,Female,North Matthewland,Telugu,Laptop,Wallet,True,0,2024-04-04,2026-10-21,31,33020.58,0.82,Evening,3,Thriller
user_4580,41,Female,Amandabury,Tamil,Mobile,Credit Card,False,0,2023-05-20,2025-09-06,28,29825.04,0.6,Evening,3,Drama
user_4581,18,Female,North Stevenville,Marathi,Desktop,UPI,True,0,2023-11-24,2026-03-13,28,29825.04,0.7,Evening,4,Thriller
user_4582,19,Male,West Moniqueview,Spanish,Desktop,Credit Card,False,0,2023-07-27,2025-08-15,25,26629.5,0.74,Evening,1,Documentary
user_4583,55,Male,Smithside,Spanish,Tablet,Credit Card,True,1,2024-03-15,2025-05-09,14,13421.27,0.74,Evening,4,Romance
user_4584,56,Male,New Joannaborough,Marathi,Desktop,Debit Card,True,0,2023-12-18,2024-10-13,10,10651.8,0.54,Night,4,Action
user_4585,21,Male,Michaelbury,English,Desktop,UPI,True,0,2022-08-13,2024-03-05,19,20238.42,0.78,Morning,1,Thriller
user_4586,56,Female,Lake Brandimouth,Bengali,Desktop,Wallet,True,0,2023-07-02,2026-02-16,32,34085.76,0.65,Afternoon,1,Thriller
user_4587,40,Male,Port Pamela,Spanish,Tablet,UPI,True,0,2023-03-29,2026-02-11,35,37281.3,0.44,Night,4,Documentary
user_4588,41,Male,Mooreside,Telugu,Desktop,Wallet,True,1,2023-03-05,2024-09-25,19,18214.58,0.54,Afternoon,4,Romance
user_4589,47,Female,Beckyborough,Marathi,Laptop,Wallet,True,0,2023-05-22,2024-11-12,18,19173.24,0.84,Evening,3,Thriller
user_4590,58,Male,New Craig,Spanish,Tablet,Debit Card,True,0,2022-12-04,2024-11-23,24,25564.32,0.98,Evening,1,Thriller
user_4591,37,Female,Lake Samuelville,English,Tablet,Debit Card,True,0,2022-07-12,2024-09-29,27,28759.86,0.46,Night,1,Action
user_4592,21,Male,Martinfort,Spanish,Mobile,UPI,True,0,2023-06-05,2024-05-30,12,12782.16,0.49,Evening,1,Thriller
user_4593,25,Female,Lake William,Bengali,Mobile,Net Banking,True,0,2023-11-19,2024-02-17,3,3195.54,0.59,Evening,2,Sci-Fi
user_4594,61,Male,Lake Rachel,Spanish,Mobile,UPI,True,0,2022-11-02,2024-01-26,15,15977.7,0.84,Afternoon,3,Comedy
user_4595,53,Female,Kimberlychester,Marathi,Tablet,Credit Card,True,0,2022-07-25,2025-03-11,32,34085.76,0.65,Night,2,Romance
user_4596,54,Male,Martinezfurt,Telugu,Mobile,UPI,True,0,2024-01-07,2025-01-01,12,12782.16,0.66,Evening,2,Comedy
user_4597,39,Male,Hannahville,Hindi,Laptop,UPI,True,0,2022-12-15,2024-12-04,24,25564.32,0.42,Morning,4,Thriller
user_4598,37,Female,East Jennifer,Marathi,Mobile,Debit Card,True,0,2023-03-11,2024-07-03,16,17042.88,0.5,Evening,3,Drama
user_4599,48,Male,Jacquelinebury,Telugu,Laptop,Credit Card,True,0,2023-11-15,2025-09-05,22,23433.96,1.0,Evening,2,Horror
user_4600,47,Female,Wrightshire,Bengali,Smart TV,UPI,True,0,2023-11-13,2025-04-06,17,18108.06,0.56,Night,1,Drama
user_4601,42,Male,Tuckerhaven,Spanish,Tablet,Wallet,True,0,2023-05-01,2025-03-21,23,24499.14,0.72,Night,3,Drama
user_4602,36,Female,New Sarah,Spanish,Mobile,Credit Card,True,0,2022-12-27,2023-05-26,5,5325.9,0.94,Evening,2,Comedy
user_4603,33,Male,South Diane,Bengali,Desktop,Debit Card,True,0,2022-10-08,2023-01-06,3,3195.54,0.77,Night,3,Thriller
user_4604,63,Female,Moralesport,English,Desktop,UPI,True,0,2023-01-26,2024-09-17,20,21303.6,0.66,Night,2,Sci-Fi
user_4605,49,Male,West Nicole,Bengali,Desktop,UPI,True,0,2022-10-04,2025-01-21,28,29825.04,0.87,Night,3,Romance
user_4606,67,Male,Weaverport,Telugu,Tablet,Net Banking,True,1,2023-05-15,2025-12-30,32,30677.18,0.86,Night,3,Documentary
